"price","cut","carat"
2921,"Very Good",0.71
2921,"Ideal",0.65
2921,"Fair",0.9
2922,"Very Good",0.71
2922,"Very Good",0.71
2922,"Very Good",0.68
2922,"Ideal",0.53
2922,"Ideal",0.77
2923,"Very Good",0.72
2923,"Very Good",0.72
2923,"Very Good",0.7
2923,"Very Good",0.75
2923,"Very Good",0.75
2923,"Ideal",0.87
2923,"Ideal",0.71
2923,"Ideal",0.77
2923,"Ideal",0.78
2923,"Good",0.75
2923,"Premium",0.9
2924,"Ideal",0.7
2925,"Very Good",0.8
2925,"Very Good",0.7
2925,"Very Good",0.51
2925,"Ideal",0.71
2925,"Ideal",1.02
2925,"Premium",1.2
2926,"Good",0.81
2926,"Premium",0.81
2926,"Premium",0.81
2927,"Very Good",0.77
2927,"Ideal",0.8
2927,"Premium",0.9
2928,"Very Good",0.7
2928,"Very Good",0.7
2929,"Very Good",0.74
2929,"Very Good",0.8
2929,"Ideal",0.7
2929,"Ideal",0.7
2930,"Very Good",0.71
2930,"Premium",0.7
2930,"Ideal",0.7
2930,"Ideal",0.71
2930,"Ideal",0.71
2930,"Ideal",0.71
2930,"Very Good",0.9
2930,"Fair",0.9
2930,"Ideal",0.71
2931,"Very Good",0.7
2931,"Very Good",0.72
2931,"Ideal",0.72
2932,"Premium",0.7
2932,"Premium",0.7
2932,"Very Good",0.7
2933,"Very Good",0.72
2933,"Very Good",0.59
2933,"Premium",0.73
2933,"Ideal",0.75
2933,"Good",0.75
2934,"Good",0.9
2934,"Ideal",0.71
2935,"Premium",0.91
2935,"Fair",1.17
2935,"Premium",0.8
2936,"Very Good",0.7
2936,"Very Good",0.81
2936,"Ideal",0.74
2936,"Ideal",0.7
2937,"Ideal",0.82
2937,"Premium",0.76
2937,"Premium",0.76
2937,"Premium",0.95
2938,"Very Good",0.71
2938,"Very Good",0.71
2938,"Ideal",0.81
2939,"Very Good",0.73
2939,"Very Good",0.73
2939,"Very Good",0.83
2939,"Premium",0.77
2939,"Ideal",0.8
2939,"Ideal",0.73
2939,"Ideal",0.72
2939,"Ideal",0.75
2939,"Premium",0.8
2939,"Ideal",0.81
2939,"Premium",0.82
2940,"Good",0.7
2940,"Very Good",1.24
2940,"Very Good",0.7
2940,"Ideal",0.7
2940,"Fair",0.75
2940,"Good",1
2940,"Ideal",0.75
2940,"Ideal",0.7
2941,"Very Good",0.79
2941,"Good",0.8
2942,"Very Good",0.81
2942,"Premium",0.71
2942,"Fair",1.03
2942,"Ideal",0.7
2942,"Premium",0.76
2942,"Fair",1.01
2943,"Ideal",0.73
2943,"Ideal",0.72
2944,"Very Good",0.74
2944,"Ideal",0.79
2945,"Very Good",0.57
2945,"Very Good",0.79
2945,"Very Good",0.78
2945,"Good",0.85
2946,"Very Good",0.71
2946,"Very Good",0.71
2946,"Ideal",0.72
2946,"Ideal",0.72
2946,"Ideal",0.77
2946,"Ideal",0.79
2947,"Very Good",0.78
2947,"Ideal",0.76
2947,"Ideal",0.92
2947,"Premium",0.73
2947,"Ideal",0.7
2947,"Ideal",0.7
2947,"Ideal",0.74
2947,"Ideal",0.74
2947,"Ideal",0.73
2947,"Good",0.82
2947,"Premium",0.9
2948,"Ideal",0.73
2948,"Ideal",0.7
2948,"Premium",0.9
2948,"Fair",0.9
2948,"Premium",0.9
2948,"Ideal",0.9
2948,"Fair",1
2949,"Very Good",0.72
2949,"Ideal",0.76
2949,"Ideal",0.77
2949,"Ideal",0.72
2949,"Fair",0.99
2950,"Very Good",0.81
2950,"Ideal",0.71
2950,"Premium",0.71
2951,"Ideal",0.54
2951,"Very Good",0.72
2951,"Ideal",0.81
2951,"Ideal",0.73
2951,"Ideal",0.72
2952,"Very Good",0.7
2952,"Very Good",0.7
2952,"Very Good",0.7
2952,"Very Good",0.7
2952,"Ideal",0.72
2952,"Ideal",0.72
2952,"Ideal",0.7
2952,"Ideal",0.7
2952,"Ideal",0.7
2952,"Ideal",0.74
2952,"Good",0.7
2953,"Very Good",0.8
2953,"Premium",0.79
2953,"Good",0.75
2954,"Very Good",0.71
2954,"Ideal",0.72
2954,"Premium",0.72
2954,"Premium",0.72
2954,"Ideal",0.75
2954,"Very Good",0.82
2954,"Ideal",0.76
2955,"Premium",0.89
2956,"Very Good",0.7
2956,"Very Good",0.74
2956,"Very Good",0.74
2956,"Good",0.95
2956,"Very Good",0.91
2956,"Ideal",0.7
2956,"Good",0.71
2956,"Premium",0.7
2956,"Ideal",0.72
2956,"Ideal",0.72
2958,"Ideal",0.72
2958,"Ideal",0.79
2958,"Good",0.72
2958,"Fair",0.98
2959,"Very Good",0.56
2959,"Very Good",0.7
2959,"Premium",0.79
2959,"Ideal",0.82
2959,"Fair",0.74
2960,"Very Good",0.71
2960,"Very Good",0.7
2960,"Good",0.7
2960,"Ideal",0.7
2960,"Ideal",0.76
2960,"Ideal",0.72
2960,"Ideal",0.64
2960,"Good",0.71
2960,"Ideal",0.74
2961,"Very Good",0.77
2961,"Ideal",0.74
2961,"Premium",0.72
2961,"Premium",0.73
2961,"Premium",0.73
2961,"Ideal",0.63
2961,"Ideal",0.72
2961,"Ideal",0.76
2961,"Premium",0.71
2961,"Premium",0.75
2961,"Premium",0.96
2962,"Ideal",0.63
2962,"Ideal",0.72
2962,"Ideal",0.71
2962,"Premium",0.82
2963,"Ideal",0.71
2963,"Very Good",0.91
2964,"Very Good",0.71
2964,"Very Good",0.71
2964,"Very Good",0.71
2964,"Good",0.7
2964,"Fair",0.7
2964,"Ideal",0.75
2964,"Fair",0.9
2964,"Good",0.9
2964,"Fair",0.9
2964,"Premium",0.9
2964,"Fair",1
2964,"Fair",1.5
2964,"Premium",1.05
2964,"Fair",0.9
2965,"Ideal",0.71
2965,"Ideal",0.71
2965,"Ideal",0.71
2965,"Ideal",0.71
2965,"Ideal",0.7
2965,"Ideal",0.7
2966,"Very Good",0.73
2966,"Very Good",0.85
2966,"Ideal",0.7
2966,"Ideal",0.75
2966,"Ideal",0.82
2967,"Very Good",0.7
2967,"Very Good",0.7
2967,"Very Good",0.86
2967,"Ideal",0.79
558,"Premium",0.31
558,"Premium",0.31
558,"Ideal",0.31
559,"Very Good",0.3
559,"Very Good",0.31
559,"Very Good",0.31
559,"Very Good",0.31
559,"Ideal",0.24
559,"Ideal",0.24
559,"Ideal",0.24
559,"Ideal",0.24
559,"Ideal",0.24
559,"Ideal",0.32
559,"Ideal",0.32
559,"Ideal",0.24
559,"Ideal",0.24
559,"Ideal",0.24
559,"Ideal",0.24
559,"Ideal",0.24
559,"Ideal",0.32
559,"Ideal",0.32
560,"Very Good",0.25
560,"Very Good",0.25
560,"Very Good",0.25
560,"Very Good",0.27
560,"Ideal",0.32
560,"Ideal",0.36
561,"Ideal",0.41
561,"Premium",0.32
561,"Ideal",0.32
2968,"Very Good",0.75
2968,"Premium",0.92
2968,"Fair",1.13
2968,"Premium",0.71
2968,"Premium",1.06
2968,"Ideal",0.9
2969,"Ideal",0.8
2970,"Premium",0.52
2970,"Very Good",0.72
2970,"Good",0.7
2970,"Premium",0.78
2970,"Ideal",0.78
2970,"Good",1.04
2971,"Fair",0.91
2972,"Very Good",0.81
2972,"Ideal",0.76
2972,"Ideal",0.7
2972,"Very Good",0.9
2972,"Premium",0.81
2973,"Very Good",0.9
2973,"Ideal",0.75
2973,"Ideal",0.77
2973,"Ideal",0.7
2973,"Very Good",0.81
2973,"Good",0.7
2974,"Ideal",0.82
2974,"Ideal",0.57
2974,"Good",0.9
2974,"Fair",1
2974,"Ideal",0.71
2975,"Very Good",0.7
2975,"Premium",0.7
2975,"Very Good",0.82
2975,"Ideal",0.8
2975,"Premium",0.83
2975,"Ideal",0.83
2975,"Premium",0.77
2976,"Ideal",0.79
2976,"Ideal",0.72
2976,"Ideal",0.91
2977,"Very Good",0.71
2977,"Ideal",0.81
2977,"Premium",0.76
2977,"Ideal",0.54
2978,"Ideal",0.71
2978,"Ideal",0.7
2978,"Ideal",0.8
2978,"Ideal",0.76
2979,"Ideal",0.72
2979,"Ideal",0.7
2980,"Premium",0.86
2980,"Ideal",0.7
2980,"Good",0.7
2980,"Good",0.64
2981,"Ideal",0.7
2981,"Premium",0.91
2981,"Ideal",0.91
2982,"Good",0.9
2982,"Ideal",0.71
2982,"Fair",0.9
2982,"Ideal",0.71
2982,"Very Good",0.71
2982,"Premium",0.71
2984,"Ideal",0.74
2984,"Very Good",0.9
2984,"Premium",1
2985,"Very Good",0.7
2985,"Ideal",0.75
2985,"Premium",0.82
2986,"Very Good",0.77
2986,"Ideal",0.8
2986,"Ideal",0.82
2986,"Ideal",0.84
2987,"Ideal",0.7
2987,"Ideal",0.74
2988,"Premium",0.77
2988,"Very Good",0.6
2988,"Very Good",1.03
2988,"Ideal",0.76
2989,"Ideal",0.72
2990,"Premium",0.83
2990,"Very Good",0.76
2990,"Very Good",0.72
2990,"Good",0.57
2991,"Ideal",0.75
2991,"Ideal",0.7
2992,"Very Good",0.7
2992,"Ideal",0.75
2992,"Fair",1.06
2993,"Very Good",0.69
2993,"Very Good",0.87
2993,"Very Good",0.75
2993,"Ideal",0.7
2993,"Ideal",0.7
2993,"Ideal",0.75
2993,"Ideal",0.72
2993,"Fair",1.01
2994,"Very Good",0.71
2994,"Very Good",0.71
2994,"Very Good",0.81
2994,"Premium",1.24
2994,"Premium",0.81
2994,"Premium",0.81
2995,"Ideal",0.73
2995,"Ideal",0.7
2996,"Fair",0.91
2996,"Very Good",0.88
2996,"Ideal",0.77
2997,"Ideal",0.74
2997,"Ideal",0.72
2998,"Ideal",0.7
2998,"Ideal",0.72
2998,"Ideal",0.7
2998,"Fair",1.01
2998,"Fair",0.85
2999,"Very Good",0.7
2999,"Very Good",0.73
2999,"Fair",1.02
2999,"Premium",0.87
2999,"Ideal",0.71
2999,"Premium",0.7
2999,"Premium",0.74
2999,"Premium",0.74
2999,"Premium",0.7
3000,"Ideal",0.77
3000,"Good",0.93
3001,"Premium",0.9
3001,"Very Good",0.9
3001,"Ideal",0.9
3001,"Very Good",0.72
3001,"Premium",0.7
3001,"Good",0.7
3001,"Very Good",0.7
3001,"Ideal",0.6
3002,"Very Good",0.75
3002,"Very Good",0.83
3002,"Very Good",0.77
3002,"Premium",0.71
3002,"Good",0.89
3002,"Good",0.72
3002,"Ideal",0.72
3002,"Premium",0.8
3002,"Fair",0.73
3003,"Ideal",0.76
3003,"Fair",1.01
3003,"Premium",0.65
3004,"Premium",0.81
3004,"Ideal",0.81
3004,"Ideal",0.7
3004,"Ideal",0.61
3004,"Ideal",0.78
3004,"Ideal",0.72
3004,"Premium",0.92
3005,"Very Good",0.75
3005,"Ideal",0.55
3005,"Very Good",0.8
3005,"Ideal",0.72
3005,"Ideal",0.73
3006,"Very Good",0.91
3006,"Very Good",0.91
3006,"Premium",0.71
3006,"Very Good",0.71
3006,"Premium",0.55
3007,"Ideal",0.71
3007,"Ideal",0.71
3007,"Premium",0.7
3007,"Ideal",0.71
3007,"Ideal",0.71
3007,"Ideal",0.71
3007,"Ideal",0.71
3007,"Ideal",0.71
3007,"Ideal",0.76
3007,"Very Good",0.91
3008,"Very Good",0.7
3008,"Ideal",0.61
3008,"Ideal",0.7
3008,"Premium",0.82
3009,"Very Good",0.71
3009,"Very Good",0.71
3009,"Very Good",0.71
3009,"Very Good",0.74
3010,"Ideal",0.83
3010,"Very Good",0.83
3010,"Ideal",0.8
3011,"Ideal",0.8
3011,"Very Good",0.73
3011,"Very Good",1
3011,"Fair",1.2
3011,"Fair",1.2
3011,"Fair",1.2
3011,"Ideal",0.61
3011,"Ideal",0.7
3011,"Ideal",0.7
3011,"Ideal",0.7
3011,"Ideal",0.7
3011,"Ideal",0.77
3011,"Ideal",0.75
3011,"Ideal",0.75
3011,"Fair",1
3012,"Very Good",0.78
3012,"Ideal",0.82
3012,"Ideal",0.72
3012,"Ideal",0.72
3012,"Ideal",0.72
3013,"Very Good",0.8
3013,"Premium",0.75
3013,"Very Good",0.71
3013,"Ideal",0.71
3013,"Ideal",0.81
3013,"Ideal",0.81
3013,"Premium",0.9
3014,"Ideal",0.78
3014,"Ideal",0.71
3014,"Very Good",0.73
3014,"Premium",1.01
3014,"Good",0.9
3015,"Very Good",0.84
3015,"Very Good",0.91
3015,"Ideal",0.78
3015,"Ideal",0.81
3016,"Very Good",0.72
3016,"Premium",0.7
3016,"Ideal",0.7
3016,"Good",0.9
3016,"Ideal",0.76
3016,"Premium",0.96
3016,"Ideal",0.9
3017,"Very Good",0.7
3017,"Very Good",0.71
3017,"Premium",1.12
3017,"Ideal",0.7
3017,"Good",0.5
3017,"Very Good",1.12
3018,"Good",0.7
3018,"Very Good",1.03
3018,"Premium",0.7
3018,"Ideal",0.71
3018,"Ideal",0.72
3018,"Good",0.7
3018,"Very Good",1.02
3018,"Premium",0.77
3018,"Premium",0.7
3019,"Premium",0.93
3019,"Premium",0.78
3020,"Ideal",0.71
3023,"Very Good",0.73
3023,"Ideal",0.65
3023,"Ideal",0.85
3024,"Good",0.9
3024,"Good",0.9
3024,"Premium",0.75
3024,"Very Good",0.9
3024,"Good",0.9
3024,"Premium",0.72
3024,"Fair",0.9
3024,"Premium",0.72
3024,"Good",0.75
3024,"Premium",0.75
3024,"Very Good",0.72
3024,"Premium",0.75
3025,"Very Good",0.65
3026,"Very Good",0.7
3026,"Ideal",0.59
3026,"Ideal",0.71
3027,"Ideal",0.83
3027,"Fair",1.02
3027,"Fair",1
3027,"Premium",1.02
3027,"Good",0.77
3028,"Very Good",0.7
3030,"Ideal",0.8
3030,"Ideal",0.74
3031,"Fair",0.77
3032,"Premium",0.72
3032,"Good",1.01
3032,"Very Good",1.01
3032,"Ideal",0.55
3033,"Very Good",0.71
3033,"Ideal",0.73
3033,"Ideal",0.76
3033,"Ideal",0.52
3033,"Good",0.7
3033,"Very Good",0.7
3033,"Good",0.7
3033,"Fair",0.92
3033,"Premium",0.91
3034,"Ideal",0.91
3034,"Good",0.91
3034,"Ideal",0.7
3035,"Very Good",0.72
3035,"Ideal",0.71
3035,"Ideal",0.72
3035,"Ideal",0.78
3035,"Ideal",0.71
3036,"Very Good",0.8
3036,"Ideal",0.74
3036,"Premium",0.74
3036,"Ideal",0.61
3036,"Ideal",0.78
3037,"Very Good",0.7
561,"Good",0.32
561,"Premium",0.32
561,"Good",0.4
561,"Premium",0.32
561,"Ideal",0.32
561,"Premium",0.32
561,"Premium",0.32
561,"Very Good",0.32
561,"Good",0.32
561,"Good",0.32
561,"Ideal",0.32
561,"Ideal",0.32
561,"Ideal",0.32
561,"Premium",0.32
561,"Very Good",0.32
561,"Premium",0.32
561,"Good",0.32
561,"Very Good",0.32
561,"Ideal",0.32
561,"Very Good",0.32
561,"Premium",0.32
561,"Very Good",0.32
561,"Ideal",0.32
561,"Premium",0.32
561,"Good",0.32
561,"Very Good",0.32
561,"Premium",0.32
561,"Ideal",0.32
561,"Ideal",0.32
561,"Ideal",0.32
3037,"Ideal",0.72
3038,"Ideal",0.76
3038,"Ideal",0.7
3038,"Ideal",0.73
3039,"Very Good",0.7
3039,"Fair",0.7
3040,"Very Good",0.77
3040,"Premium",0.92
3041,"Ideal",0.73
3041,"Ideal",0.71
3041,"Ideal",0.71
3042,"Good",0.81
3042,"Ideal",0.71
3043,"Very Good",0.72
3043,"Premium",0.81
3043,"Ideal",0.81
3044,"Very Good",0.77
3044,"Ideal",0.83
3045,"Very Good",0.71
3045,"Very Good",0.71
3045,"Very Good",0.78
3045,"Very Good",0.71
3045,"Premium",0.72
3045,"Ideal",1.14
3045,"Ideal",0.75
3046,"Very Good",0.75
3046,"Good",0.7
3047,"Very Good",0.79
3047,"Fair",0.73
3047,"Premium",0.91
3047,"Premium",0.91
3047,"Ideal",0.93
3048,"Very Good",0.82
3048,"Very Good",0.75
3048,"Premium",0.72
3048,"Ideal",0.72
3048,"Good",0.72
3048,"Very Good",0.72
3048,"Ideal",0.9
3048,"Premium",0.72
3048,"Premium",0.72
3049,"Ideal",0.75
3049,"Ideal",0.66
3049,"Ideal",0.83
3050,"Very Good",0.62
3050,"Very Good",0.8
3050,"Ideal",0.76
3050,"Ideal",0.76
3050,"Good",0.82
3050,"Ideal",0.81
3051,"Good",1.02
3051,"Very Good",0.66
3052,"Very Good",0.7
3052,"Ideal",0.77
3052,"Very Good",0.7
3052,"Fair",1.03
3053,"Very Good",0.7
3053,"Very Good",0.71
3053,"Very Good",0.7
3053,"Ideal",0.71
3053,"Ideal",0.81
3053,"Ideal",0.78
3053,"Ideal",0.75
3053,"Very Good",0.79
3053,"Premium",0.79
3053,"Premium",0.79
3053,"Ideal",0.79
3054,"Very Good",0.7
3054,"Premium",1.01
3054,"Premium",1.01
3054,"Fair",1.01
3054,"Fair",1.01
3055,"Very Good",0.78
3056,"Very Good",0.65
3056,"Ideal",0.61
3056,"Ideal",0.78
3056,"Ideal",0.76
3057,"Very Good",0.9
3057,"Very Good",0.92
3057,"Ideal",0.57
3057,"Good",0.76
3057,"Good",0.9
3057,"Fair",0.82
3058,"Good",0.91
3058,"Premium",0.79
3058,"Premium",0.91
3059,"Very Good",0.72
3059,"Very Good",0.81
3059,"Very Good",0.71
3060,"Very Good",1.03
3060,"Good",0.9
3061,"Very Good",0.74
3061,"Very Good",0.7
3061,"Very Good",0.71
3061,"Very Good",0.9
3061,"Ideal",0.71
3061,"Good",0.91
3062,"Fair",0.71
3062,"Premium",0.7
3062,"Ideal",0.72
3062,"Fair",0.9
3062,"Premium",0.71
3062,"Premium",0.71
3062,"Premium",0.93
3063,"Very Good",0.7
3063,"Very Good",0.7
3063,"Good",0.7
3064,"Very Good",0.71
3064,"Premium",0.76
3064,"Ideal",0.7
3064,"Ideal",0.7
3064,"Ideal",0.8
3065,"Very Good",0.72
3065,"Ideal",0.7
3065,"Ideal",0.65
3066,"Very Good",0.85
3066,"Ideal",0.77
3066,"Ideal",0.71
3066,"Ideal",0.71
3066,"Ideal",0.8
3066,"Ideal",0.8
3066,"Very Good",0.73
3067,"Good",0.9
3067,"Ideal",0.78
3068,"Very Good",0.7
3068,"Ideal",0.7
3070,"Very Good",0.85
3070,"Very Good",0.8
3070,"Very Good",0.8
3070,"Good",0.92
3071,"Very Good",0.8
3071,"Ideal",0.82
3072,"Good",0.71
3073,"Very Good",0.7
3073,"Very Good",0.79
3073,"Ideal",0.7
3073,"Ideal",0.75
3073,"Ideal",0.71
3073,"Premium",0.62
3073,"Premium",1.03
3073,"Good",0.7
3074,"Very Good",0.78
3074,"Fair",0.9
3074,"Ideal",0.77
3074,"Good",0.9
3075,"Very Good",0.72
3075,"Very Good",0.72
3075,"Very Good",0.71
3075,"Very Good",0.7
3075,"Ideal",0.72
3075,"Ideal",0.76
3075,"Ideal",0.76
3075,"Ideal",0.79
3077,"Very Good",0.79
3077,"Very Good",0.79
3077,"Ideal",0.73
3077,"Fair",0.71
3077,"Premium",0.71
3078,"Good",0.75
3078,"Premium",0.72
3078,"Premium",0.83
3079,"Ideal",0.76
3079,"Good",0.94
3079,"Fair",0.91
3080,"Very Good",1
3080,"Ideal",1
3080,"Fair",1
3080,"Premium",1
3080,"Premium",1
3080,"Premium",0.82
3080,"Ideal",0.71
3080,"Ideal",0.71
3081,"Very Good",0.79
3081,"Ideal",0.75
3081,"Ideal",0.79
3081,"Ideal",0.71
3082,"Very Good",0.8
3082,"Very Good",0.91
3082,"Ideal",0.6
3082,"Ideal",0.6
3082,"Good",0.7
3082,"Very Good",0.91
3082,"Premium",0.71
3082,"Premium",0.86
3082,"Ideal",0.8
3082,"Premium",0.8
3082,"Premium",0.8
3083,"Premium",0.92
3083,"Very Good",0.72
3083,"Premium",1.01
3084,"Very Good",0.71
3084,"Very Good",0.72
3084,"Premium",0.81
3084,"Ideal",0.53
3084,"Ideal",0.61
3084,"Ideal",0.85
3084,"Good",0.75
3084,"Good",0.9
3084,"Very Good",0.9
3084,"Premium",0.9
3084,"Premium",0.9
3084,"Fair",0.9
3084,"Fair",0.9
3084,"Premium",0.9
3084,"Ideal",0.81
3084,"Premium",0.81
3084,"Very Good",0.9
3084,"Fair",1.02
3084,"Ideal",0.72
3085,"Very Good",0.75
3086,"Premium",0.84
3086,"Ideal",0.75
3087,"Good",0.7
3087,"Good",0.7
3087,"Very Good",0.91
3087,"Good",0.7
3087,"Ideal",0.76
3087,"Ideal",0.74
3088,"Good",1.01
3088,"Very Good",1.01
3089,"Premium",0.79
3089,"Ideal",0.77
3089,"Ideal",0.73
3089,"Ideal",0.73
3089,"Ideal",0.73
3089,"Ideal",0.73
3089,"Ideal",0.73
3089,"Ideal",0.73
3090,"Ideal",0.71
3090,"Ideal",0.58
3090,"Ideal",0.87
3090,"Premium",0.71
3091,"Ideal",0.72
3091,"Premium",0.92
3091,"Premium",1.2
3091,"Premium",0.8
3091,"Very Good",0.98
3092,"Very Good",0.7
3092,"Ideal",0.7
3092,"Ideal",0.7
3093,"Very Good",0.8
3093,"Ideal",0.7
3093,"Ideal",0.7
3093,"Ideal",0.72
3095,"Ideal",0.71
3095,"Very Good",0.7
3095,"Very Good",0.81
3095,"Premium",0.94
3095,"Premium",0.9
3096,"Very Good",0.71
3096,"Very Good",0.71
3096,"Good",0.77
3096,"Premium",0.91
3097,"Ideal",0.81
3097,"Premium",0.81
3097,"Ideal",0.52
3097,"Ideal",0.53
3098,"Good",1.29
3099,"Very Good",0.9
3099,"Ideal",0.72
3099,"Premium",0.94
3101,"Ideal",0.93
3101,"Ideal",0.74
3101,"Ideal",0.81
3101,"Premium",0.71
3102,"Very Good",0.72
3102,"Very Good",0.9
3102,"Ideal",0.72
3102,"Ideal",0.9
3103,"Ideal",0.83
3103,"Ideal",0.66
3103,"Ideal",0.71
3103,"Premium",0.78
3104,"Very Good",0.81
3104,"Very Good",0.71
3104,"Fair",0.9
3104,"Fair",0.9
3104,"Ideal",0.9
3105,"Premium",0.7
3105,"Ideal",0.78
3105,"Ideal",0.78
3105,"Very Good",0.9
3105,"Premium",0.9
3105,"Very Good",0.9
3105,"Good",1.52
3105,"Good",1.52
3105,"Ideal",0.9
3105,"Fair",0.9
3105,"Premium",0.75
3105,"Premium",0.7
3105,"Very Good",0.9
3105,"Ideal",0.72
3105,"Premium",0.9
3105,"Good",0.9
3105,"Premium",0.72
3107,"Ideal",0.79
3107,"Good",0.79
3107,"Very Good",0.7
3107,"Ideal",0.7
3107,"Good",0.7
561,"Good",0.32
561,"Ideal",0.32
561,"Ideal",0.32
561,"Premium",0.32
561,"Premium",0.32
561,"Premium",0.32
561,"Ideal",0.32
561,"Very Good",0.32
561,"Ideal",0.32
561,"Very Good",0.32
561,"Good",0.32
561,"Very Good",0.32
561,"Premium",0.32
561,"Premium",0.32
561,"Very Good",0.32
561,"Premium",0.32
561,"Very Good",0.32
561,"Very Good",0.32
561,"Premium",0.32
561,"Ideal",0.32
561,"Very Good",0.32
561,"Very Good",0.32
561,"Premium",0.32
561,"Premium",0.32
561,"Premium",0.32
561,"Premium",0.32
561,"Premium",0.32
561,"Ideal",0.32
561,"Premium",0.32
561,"Premium",0.32
3107,"Premium",0.76
3107,"Good",0.9
3107,"Very Good",0.9
3107,"Premium",0.76
3107,"Premium",0.81
3108,"Ideal",0.77
3108,"Premium",0.74
3108,"Premium",0.75
3109,"Very Good",0.7
3109,"Premium",0.7
3109,"Ideal",0.81
3110,"Good",1.01
3111,"Very Good",0.76
3111,"Good",1.01
3111,"Ideal",0.8
3112,"Very Good",0.68
3112,"Very Good",0.91
3112,"Premium",0.79
3112,"Very Good",0.71
3112,"Very Good",0.71
3112,"Ideal",0.71
3113,"Very Good",0.71
3113,"Very Good",0.78
3113,"Ideal",0.82
3114,"Good",0.9
3114,"Very Good",0.9
3114,"Ideal",0.76
3114,"Ideal",0.77
3114,"Good",0.9
3114,"Ideal",0.93
3115,"Very Good",0.86
3115,"Good",0.7
3115,"Good",0.9
3115,"Premium",0.84
3116,"Good",0.8
3116,"Good",0.9
3116,"Good",0.9
3116,"Ideal",0.71
3117,"Fair",0.92
3118,"Premium",1.08
3118,"Ideal",0.85
3118,"Very Good",0.83
3118,"Fair",1.16
3118,"Ideal",0.87
3119,"Very Good",0.9
3119,"Ideal",0.7
3119,"Ideal",0.7
3119,"Premium",1.02
3119,"Fair",1.02
3119,"Fair",0.91
3120,"Ideal",0.75
3120,"Very Good",0.9
3121,"Ideal",0.77
3121,"Good",0.76
3121,"Premium",0.9
3121,"Very Good",0.9
3121,"Premium",0.9
3121,"Ideal",0.86
3122,"Very Good",0.71
3122,"Ideal",0.72
3122,"Ideal",0.72
3122,"Good",0.92
3123,"Very Good",0.9
3123,"Ideal",0.7
3123,"Ideal",0.71
3123,"Ideal",0.71
3123,"Ideal",0.71
3123,"Ideal",0.82
3124,"Very Good",0.77
3124,"Ideal",0.72
3125,"Very Good",0.84
3125,"Ideal",0.83
3125,"Good",0.94
3125,"Good",0.9
3125,"Ideal",0.52
3125,"Premium",0.93
3126,"Very Good",0.57
3126,"Ideal",0.72
3126,"Ideal",0.57
3127,"Good",1.13
3127,"Very Good",0.7
3127,"Very Good",0.7
3127,"Ideal",0.73
3127,"Ideal",0.73
3127,"Premium",0.73
3128,"Ideal",0.71
3129,"Ideal",0.7
3129,"Very Good",0.75
3129,"Ideal",0.75
3129,"Good",0.97
3130,"Ideal",0.74
3130,"Ideal",0.74
3130,"Ideal",0.74
3130,"Ideal",0.74
3131,"Very Good",0.7
3131,"Very Good",0.71
3131,"Ideal",0.82
3133,"Ideal",0.72
3133,"Ideal",0.82
3133,"Premium",0.74
3134,"Good",0.94
3135,"Ideal",0.71
3135,"Ideal",0.71
3135,"Ideal",0.73
3135,"Very Good",0.8
3135,"Premium",0.81
3136,"Premium",0.7
3136,"Fair",1
3136,"Premium",0.8
3136,"Ideal",0.75
3136,"Premium",1
3136,"Ideal",0.71
3136,"Fair",1
3136,"Fair",1
3136,"Premium",1
3136,"Ideal",1
3137,"Ideal",0.8
3137,"Premium",0.72
3137,"Ideal",0.71
3137,"Ideal",0.71
3137,"Very Good",1.01
3138,"Very Good",0.79
3138,"Very Good",0.74
3139,"Very Good",0.72
3139,"Very Good",0.9
3139,"Good",0.9
3139,"Good",0.9
3139,"Very Good",0.9
3139,"Ideal",0.72
3139,"Ideal",0.54
3140,"Ideal",0.73
3140,"Ideal",0.7
3140,"Good",0.72
3140,"Ideal",0.73
3141,"Premium",1.02
3141,"Very Good",1.02
3141,"Premium",0.9
3142,"Premium",1
3142,"Ideal",0.7
3142,"Fair",1
3142,"Ideal",1.02
3142,"Premium",1
3142,"Fair",1
3143,"Very Good",0.68
3143,"Ideal",0.83
3144,"Very Good",0.8
3144,"Good",1.21
3145,"Very Good",0.7
3145,"Very Good",0.71
3145,"Very Good",0.84
3145,"Premium",0.9
3145,"Very Good",0.9
3145,"Ideal",0.7
3145,"Ideal",0.7
3145,"Ideal",0.71
3145,"Ideal",0.7
3145,"Fair",0.9
3145,"Fair",0.9
3145,"Fair",0.9
3145,"Fair",0.9
3145,"Premium",0.74
3145,"Ideal",0.72
3145,"Good",0.72
3145,"Premium",0.78
3146,"Very Good",0.71
3146,"Ideal",0.71
3146,"Very Good",0.92
3146,"Very Good",0.8
3146,"Ideal",0.81
3146,"Ideal",0.78
3146,"Good",0.73
3146,"Ideal",1.06
3146,"Fair",1
3148,"Ideal",0.77
3148,"Good",0.7
3148,"Good",0.7
3148,"Ideal",1.02
3149,"Good",0.91
3149,"Good",1.03
3149,"Fair",1.03
3149,"Premium",1.03
3150,"Very Good",0.94
3150,"Very Good",0.88
3150,"Ideal",0.75
3150,"Premium",0.75
3151,"Ideal",0.72
3152,"Very Good",0.77
3152,"Ideal",0.75
3153,"Very Good",0.83
3153,"Good",0.9
3153,"Ideal",0.8
3153,"Ideal",0.71
3153,"Good",0.92
